umap1	umap2	tok	year_label
5.518446	-3.8875206	pbfv	1
11.035549	10.852378	bloodwork	1
6.274449	14.344671	13.15	1
10.800197	14.842536	tegeder	1
8.494426	14.621571	0.l	1
11.091503	14.050313	hupp	1
7.573491	11.758217	gene_30458	1
8.594803	12.423344	enteroviral	1
10.950382	11.340795	species_203439	1
10.424926	11.660372	punishing	1
11.116157	14.07317	4.4.3	1
11.241668	14.59666	26,746	1
11.239231	13.715961	65,6	1
11.759353	10.844264	brundage	1
8.869526	11.386867	milligray	1
10.915444	13.296817	postmature	1
6.7820954	13.646324	4/8	1
9.556269	9.966377	pebble	1
8.815244	12.838769	gene_852946	1
10.390183	13.992052	1.770	1
7.254515	12.110554	csaga	1
10.215341	12.35666	plsb	1
10.610928	11.0771055	espec	1
7.181998	14.328707	1376	1
11.70792	13.599988	upadhyaya	1
9.871411	10.019255	/w/	1
9.49752	12.032823	urtica	1
8.041716	9.465159	plugging	1
9.544133	11.403655	vitapex	1
11.534792	15.100464	dillner	1
8.353014	15.0028105	g583	1
8.845734	12.239492	drpa	1
10.074092	10.580264	fowl	1
8.96095	11.013789	k2.1	1
7.247721	12.9466915	3,243	1
7.9364743	12.731566	-talin	1
9.992589	11.182719	species_70327	1
7.3997083	10.87743	mpad	1
7.9299693	12.028489	erythroleukemic	1
7.4947596	12.777993	gene_338785	1
9.8488455	10.426428	misidentifie	1
7.067066	13.879087	1568	1
8.561657	9.3988495	tliss	1
9.724266	13.22035	gene_816462	1
10.070202	12.014556	fjordane	1
9.815805	11.086395	amfc	1
11.066566	13.530899	gest	1
9.248222	12.670211	pvmsp-119	1
7.29289	12.5626	gene_2620	1
10.70656	14.140108	fluor594	1
7.5073934	12.140676	pkcepsilon	1
6.051157	14.916703	87.87	1
10.336127	13.245864	8570	1
8.478041	11.803231	ksom+aa	1
10.938564	10.28942	changzhou	1
10.687473	13.095984	cytoarchitectonical	1
9.384406	14.7643175	gly33	1
6.9148955	14.093529	-1.63	1
10.523098	11.339451	kcjunior	1
8.457115	11.784021	gene_374569	1
8.01451	14.100878	gx15	1
8.341675	10.384871	postbariatric	1
9.520658	14.210402	guyanensis	1
8.194116	13.700837	chemical_mesh_c505504	1
11.830257	14.375232	zlotnik	1
12.035317	12.584759	toxico	1
8.739897	10.847347	anteroseptum	1
7.925146	14.104525	hexose	1
9.271038	12.932835	azor	1
10.58922	12.408039	shilov	1
8.123961	11.8025055	3k3a-	1
9.514819	14.978344	h6,6	1
7.365603	11.692439	gene_406990	1
9.440935	10.370767	wns	1
7.6603	11.0574665	disease_mesh_d006935	1
8.544747	13.99256	hj3	1
5.706471	14.859515	44.54	1
11.164012	12.891918	birnbaumer	1
8.272637	14.753241	77.37	1
8.740743	13.092024	osmole	1
9.542952	11.12327	voxelwise	1
7.6317887	11.005891	vbeta	1
9.165834	12.077462	rjg	1
6.632849	13.68358	or=2.69	1
12.140001	11.654001	plaines	1
8.527505	13.137976	chemical_mesh_d004642	1
8.512849	11.013763	b)-1	1
8.011228	14.187703	chemical_mesh_c067943	1
8.96099	9.967889	anhydromuropeptide	1
11.068772	10.859957	sinhalese	1
9.633359	10.596086	uniaxial	1
8.869262	14.504523	sc2	1
10.367336	14.373701	diagonalise	1
9.749261	15.170819	15:85	1
8.356814	9.537194	phacovitrectomy	1
10.18205	13.475702	sc-32233	1
9.429056	13.807266	o(mn	1
9.314835	10.310385	microtomentose	1
11.833346	11.63062	zucc	1
11.133794	12.230412	frumkin	1
9.703873	11.542936	hyopneumoniae	1
6.9325047	12.646613	gene_624153	1
9.686245	13.172418	e61q	1
10.144571	13.337658	gene_54003	1
8.010399	12.476242	nlrs	1
12.531897	12.152084	randomisierte	1
8.347906	12.150612	cfp	1
8.153396	13.418338	o1a	1
9.017717	14.0893135	sedoheptulose	1
10.797968	10.453532	financed	1
8.823933	10.621406	mhd	1
11.327316	13.907141	vji	1
6.3771696	13.991401	14/16	1
11.048874	14.335871	heteroligand	1
9.603865	10.82221	magnetoreception	1
8.885519	13.499699	gene_44724	1
11.546256	11.203167	m.m.	1
7.736266	12.241875	wky	1
9.95528	11.949614	abrc	1
12.290886	11.958313	totalmente	1
11.654435	13.234131	analogically	1
7.296924	11.038083	nephrogenesis	1
10.903053	11.064559	balkhash	1
10.37414	10.048807	forereef	1
8.339565	12.844264	dnamutation_c.-857c	1
11.236843	13.127709	decribe	1
8.090709	13.163061	3h]imipramine	1
9.137091	8.526308	could	1
9.937953	10.510326	subspecific	1
8.692456	14.543448	glycyrrhizinate	1
11.704169	13.23606	8378	1
7.3214536	10.851915	probnp	1
7.339936	12.445956	cellline_cvcl_d312	1
9.284399	10.384021	nonmatche	1
9.238534	11.271667	species_11153	1
11.116257	14.271008	betke	1
7.968707	12.758638	fto/	1
8.301552	12.222065	gene_820398	1
8.727755	14.012636	galp	1
7.7041125	11.743402	tie2cre	1
8.8435545	11.344791	immerge	1
10.074687	13.535631	ptfa	1
7.4409685	10.330218	keratinisation	1
8.487007	12.825238	s-1mm-1	1
10.272396	11.521069	acantharea	1
7.4849925	13.799539	2,914	1
7.752343	10.078718	disease_mesh_d013586	1
9.499918	13.441703	nfua	1
11.177257	13.577843	offnet	1
10.275477	9.984702	criminalisation	1
7.747837	14.538885	0002	1
9.466124	10.953222	species_61143	1
10.731825	13.2340765	/chemotherapy	1
8.899839	11.302841	ipts	1
9.704229	9.579234	volitionally	1
9.750136	13.475176	scr1-	1
11.293382	10.722009	hon	1
8.036354	12.875868	globoside	1
9.119078	12.013261	rewetting	1
9.811832	12.444371	stoughton	1
7.2899227	12.893117	~1011	1
10.537945	9.017977	adroitly	1
7.812812	9.214984	ayata	1
9.649436	11.148692	sokal	1
8.680812	10.367111	fundoscopy	1
8.008332	13.635349	chemical_mesh_d008051	1
9.836056	14.146269	nondissociative	1
9.76432	12.234659	hypersep	1
11.801797	10.160992	blake	1
8.734955	13.952445	chemical_mesh_c006654	1
10.346863	13.425213	vbh	1
8.476382	15.083424	dimethylamine	1
8.366945	12.587111	nontribal	1
9.49007	13.135255	saers	1
9.384715	13.866879	123.19	1
7.5141315	14.183973	/pcl	1
11.150272	12.351874	vordergrund	1
8.635489	14.156062	3348	1
7.9236937	10.534752	disease_mesh_d007580	1
11.133203	13.680388	wye	1
8.101282	12.94742	chemical_mesh_c509969	1
8.0644045	12.544765	a6c	1
9.176905	10.671171	pedalling	1
8.727769	12.701299	rad2	1
8.843715	13.195231	a)n	1
11.039893	13.922236	p315	1
8.578962	14.953938	6570	1
9.604283	14.957704	c]pyrimidin-5	1
6.935568	15.083168	209.9	1
10.498576	11.600873	chao1	1
9.048084	13.547286	endoglycoceramidase	1
9.311414	13.315408	flourescein	1
9.91444	13.4331875	51-	1
11.738449	14.350521	dasha	1
10.231573	11.579618	ltdr	1
8.977507	13.329658	gene_229499	1
7.942576	15.032192	cf1	1
9.963087	12.400129	21,133	1
6.7667723	11.858071	gene_3371	1
9.189517	12.843279	-upregulate	1
8.316523	8.748008	medium+	1
6.9589496	12.535569	fdr<0.001	1
8.909139	12.15142	species_386891	1
9.286345	10.046134	eafd	1
8.473331	12.696093	spt-	1
7.3923926	13.355916	lsd1	1
8.463975	12.351947	neoglycoprotein	1
11.223388	12.19485	idstein	1
7.487157	12.730172	icgk	1
8.434457	10.313591	secundum	1
8.030248	12.812744	refuser	1
8.873034	12.253239	-cd8-	1
10.339812	11.776312	sienax	1
8.053515	11.788657	uptime	1
10.7173195	10.278271	99f	1
11.055635	13.879416	0.9/1000	1
6.861589	11.479347	p73ko	1
9.408843	14.2015295	navo4	1
7.4713106	15.032557	91.70	1
9.607324	14.298011	5440	1
6.7507787	14.281615	1.144	1
7.351587	13.773614	p=0.48	1
8.00684	11.404665	51/100,000	1
10.085972	13.839626	w214	1
11.051926	12.013069	sokolov	1
11.290382	10.669928	eurostar	1
9.952645	10.013288	cochet	1
10.442658	12.862757	pyrometry	1
7.9911532	13.799565	chemical_mesh_c036585	1
7.642443	12.724089	2ac	1
11.130013	12.835927	trastornos	1
9.420887	10.620543	summate	1
10.673393	12.987993	staubli	1
10.653704	13.085441	45/50	1
9.71745	14.160878	dg12	1
12.043128	13.761095	ldaap3	1
9.188544	13.435135	agcagc	1
9.004748	11.6962185	na.	1
10.0583725	14.300455	g63	1
8.23999	9.688762	retear	1
6.873124	15.731032	118.1	1
9.292238	11.404406	antirrhinum	1
10.049139	9.118851	synecdoche	1
8.866996	9.380307	wincprs	1
7.819957	12.728196	gene_21745	1
7.821207	11.558626	gene_57661	1
8.18924	11.08424	ocsd	1
10.480766	11.468894	hupo	1
10.98218	14.429652	36/57	1
9.757272	13.007556	t;rs#_890293	1
8.882632	13.698645	gcg	1
11.377525	13.545248	blutfluss	1
9.520925	12.911744	vkappa6	1
8.1450615	11.5294895	turnoff	1
9.657801	13.18891	nonet	1
9.974686	10.716348	meditron	1
10.739357	11.795472	species_179930	1
10.113307	14.307006	nomiya	1
6.763561	14.37461	46.54	1
10.331333	10.180532	calendar	1
9.771454	13.746347	gene_298576	1
7.7652555	13.734123	.0036	1
3.0091174	9.094309	us$30,000	1
10.049349	12.160032	esai	1
8.027094	10.921467	carbonarius	1
9.897466	12.873189	m1a	1
7.518978	12.825125	gene_856141	1
8.761088	12.880851	gene_397492	1
11.262467	14.947702	ficker	1
10.564572	14.157	lqm	1
9.455587	11.521742	species_293060	1
7.5682507	14.630997	3416	1
7.0559955	14.565764	30.55	1
11.307828	14.142613	borr	1
7.9650927	12.833544	antimetabolic	1
7.83297	11.810556	fertil	1
6.634301	12.038356	gene_20964;20965	1
10.979333	13.23694	mtdh	1
9.059785	11.38997	mce	1
9.161949	14.097872	54.95	1
7.2455573	13.390847	t(5)=	1
9.346893	12.756864	adan	1
10.475867	11.03783	chromqu	1
9.498457	11.249978	species_70864	1
6.8613167	11.087303	tubulogenesis	1
7.9097557	13.954222	0.0140	1
10.549748	9.998663	mammalogist	1
7.7219133	11.803421	svcam-1	1
9.844152	13.247847	nacido	1
6.8258176	13.960401	14.15	1
10.6794	14.633623	marcotrigiano	1
9.294905	11.43029	species_216591	1
6.160169	14.3835745	i2>50	1
11.530386	12.484956	cvac	1
6.6285076	10.847909	g-17	1
7.7227907	14.650838	4a(i	1
8.23157	15.370627	tautomerisation	1
11.088347	14.006261	species_29447	1
8.093604	12.620979	dnamutation_c.101t	1
9.670976	13.6279955	gene_192192	1
7.6766887	12.446395	if3	1
11.553275	14.602421	leiss	1
7.8789415	10.762247	aberration	1
9.561417	11.497657	environmentally	1
11.361419	10.551107	smuts	1
11.272549	10.45501	1949	1
9.3014555	9.550855	16.0.0	1
10.628263	12.470769	distt	1
6.319678	14.214468	19.80	1
8.369662	12.571126	unexpose	1
8.147405	12.491883	gapa	1
7.5714307	15.452846	159.2	1
7.1030664	14.425577	1577	1
11.942292	14.160753	1100xg	1
10.688648	10.98214	species_51522	1
10.610065	10.828511	perdew	1
10.210358	11.023894	toucan	1
10.574451	10.754138	pacic	1
10.174376	10.298872	disinclination	1
7.791702	12.166825	postfertilization	1
11.706342	14.254897	hajipour	1
7.8446636	9.479467	rvao	1
9.698653	14.257044	ser210	1
10.770324	13.529396	schleimhaut	1
7.5437975	12.696497	ini1	1
8.024067	14.857396	109.61	1
9.188207	13.495683	f1,56	1
8.478528	14.301414	borophosphate	1
7.7214775	13.862807	chemical_mesh_d014542	1
11.52373	14.288049	fas2	1
10.389546	12.562311	peha	1
8.673639	12.720042	4132	1
10.805703	13.961674	ile58	1
8.183759	12.222803	invecte	1
9.109091	10.5495205	veneer	1
9.426601	9.790731	spafas	1
10.374669	14.110256	chd4	1
7.9502797	12.847484	gene_101246175	1
9.483513	12.530551	plena	1
10.409461	12.8651285	thorgeirsson	1
10.751543	9.019158	antithetical	1
8.246072	14.503791	5956	1
8.612906	14.834301	chemical_mesh_d010847	1
10.163359	10.835035	nondissipative	1
7.729701	13.635785	/++	1
8.403904	9.609322	oculoplastic	1
9.748415	12.990856	/three	1
7.7490015	12.002928	gene_856305	1
10.208185	13.129493	cx4	1
9.583297	11.46238	recurse	1
9.965213	12.410487	cuspidate	1
11.516784	13.985243	payers	1
8.451258	15.417935	carbonylic	1
6.527465	13.591828	6/8	1
10.96423	10.383907	2006/7	1
8.889691	10.139404	motor	1
11.121197	13.578856	10x20	1
9.307377	14.662261	gene_856530	1
8.048675	14.235503	lysozyme-	1
8.710519	10.501913	disease_mesh_c563709	1
11.169385	11.756065	grandinetti	1
9.2939	14.871967	lys17	1
7.748759	12.6300745	gene_20522	1
6.0055976	14.722029	218.5	1
9.975194	10.91224	lamp	1
6.8211813	11.395896	10l	1
9.422617	13.494988	udtdt-3	1
7.910167	9.77597	bilio	1
8.287096	12.647366	129s5	1
8.131158	14.115007	~206	1
9.214629	11.868356	tm-1	1
8.503775	12.8488455	gene_102128913	1
10.374414	14.283066	disease_mesh_d008337	1
7.8523393	14.288641	3,102	1
9.843436	13.5324	cpsase	1
10.178867	9.403104	antique	1
11.697085	11.62545	swanberg	1
10.357861	13.209584	2,083	1
9.252834	10.684261	deltapn	1
6.507598	13.529666	35.04	1
8.308358	11.24007	pancreatectomized	1
11.045478	13.852456	fluted	1
7.6553454	12.20251	gene_854428	1
10.28059	12.243585	overprojection	1
10.687011	12.04148	supelco	1
8.25529	12.84623	o15	1
7.0089746	11.755341	nonheritable	1
9.131727	13.64424	gene_22220380	1
11.491924	12.78903	775,000	1
8.108308	10.2712	iim	1
10.876788	14.448039	-394	1
8.6226	13.94008	dnbs	1
6.8479943	12.572914	gene_40232	1
10.729395	11.841552	eann	1
10.271491	10.744571	virescen	1
11.209553	11.670107	hoffm	1
9.945313	9.315167	planning	1
11.873616	11.578112	zomer	1
7.1152983	15.069946	164.1	1
10.263612	10.534004	ethnopharmacology	1
11.330769	13.84301	hypoargininemia	1
11.692758	11.285259	dexter	1
11.236517	14.026479	viollet	1
8.473283	13.367008	chemical_mesh_c058319	1
9.858822	10.570478	frontend	1
8.404518	14.502607	cyclam	1
11.817111	11.308041	azcon	1
10.501883	13.240594	acetonic	1
11.412079	13.796355	c6h8o7	1
11.009964	11.459137	species_283035	1
8.973883	13.6085005	20212	1
9.840256	10.046325	guidant	1
7.912337	13.164389	chemical_mesh_d001310	1
10.453152	13.01435	powders	1
10.386402	14.045251	methionyl-	1
7.141699	11.2839985	gene_7038	1
7.7110257	11.507001	ddlt	1
7.2350397	14.016508	201	1
9.509026	13.896837	6cls	1
11.499006	13.766621	infektionserregern	1
6.9691586	12.54583	p66shc	1
7.96748	10.227872	procerus	1
7.5785317	10.361432	disease_mesh_d010390	1
8.436422	15.0989895	carbonato	1
12.131711	10.931863	bazemore	1
9.052007	12.777461	immunoproteome	1
9.4189415	12.1549015	clpl	1
6.59214	11.7081785	gene_24782	1
9.158523	12.317283	gene_2657583	1
9.643575	12.489776	vasculotropic	1
9.487867	12.174481	ni(110	1
9.045883	13.924004	asp96	1
8.99256	10.185239	pmns	1
8.493234	12.169998	chemical_mesh_d000157	1
5.8560095	3.535517	vorp	1
7.8666453	11.503849	ctvt	1
9.902338	13.437795	igap	1
9.00458	13.31652	gene_53328	1
11.958173	14.396088	lacoo3	1
11.119868	14.186909	in't	1
10.460042	14.813993	bromochlorobenzene	1
10.603892	10.172799	depreciation	1
10.884528	11.513422	delv	1
10.688908	14.782522	37/57	1
10.7272625	10.181699	jano	1
6.302134	14.771201	5,852	1
8.65481	15.305473	2-(1	1
9.332564	11.430601	combust	1
8.124418	11.037698	homeobox	1
10.719002	13.835332	salinospora	1
8.003478	9.809726	periodontoid	1
8.971111	14.248619	17s	1
7.280278	11.726609	gene_12503	1
7.842989	12.140122	stayed	1
10.870522	11.335036	herpestid	1
9.910277	12.276145	yt+1	1
8.853313	15.038122	48.85	1
10.025908	10.149708	bordering	1
10.896752	10.576277	tritaeniorhynchus	1
7.5644965	12.993455	/0	1
11.713668	11.58575	i.k.	1
11.841438	13.948543	microphtalmia	1
8.025707	11.6759815	gene_101111152	1
10.844057	12.98585	sortav	1
8.61619	9.541252	rt2profiler	1
8.761231	10.122913	rrs6	1
9.143591	10.412815	wcd	1
11.146575	14.388386	c3h1	1
9.35013	10.850595	vermiculate	1
6.83374	12.001314	overactivate	1
10.7149	13.616094	2r01	1
9.855075	13.741658	gene_200933	1
9.476844	14.539547	t107	1
9.053782	9.969937	peltate	1
9.156346	12.904754	psmalpha	1
8.740723	9.523149	mrai	1
7.9864044	12.318258	rlc1p	1
8.921345	11.178823	species_40324	1
11.764978	11.632461	amigos	1
9.250025	11.228198	chimarrao	1
9.68267	11.999757	normoweight	1
11.315259	12.94672	ajji	1
10.025267	11.546409	teed	1
9.789708	12.219879	unicellularity	1
8.140969	13.185995	a-375	1
10.841409	14.352403	stomia	1
8.585766	13.627519	mf3	1
8.818543	15.342337	methyl-2,6	1
8.261265	14.76165	72.26	1
11.434641	14.308285	2,088	1
6.827614	12.0841675	gene_22415;22416	1
8.88882	10.738798	mg/70	1
8.282545	12.87414	species_271	1
9.74255	11.567302	panallergen	1
11.585213	10.479966	bhugra	1
10.124717	11.388615	hemotropic	1
9.477764	11.643151	species_280754	1
10.670659	11.271946	miame	1
5.966006	14.088937	8.34	1
8.112985	12.241608	/ova	1
8.486856	13.589531	alpha-32p]utp	1
6.996054	11.534026	gene_50506	1
7.1349525	13.4305525	n=78	1
8.220834	12.219917	cfiim	1
8.787164	12.275143	-neighborhood	1
14.511213	2.4796321	2.506	1
8.20891	12.378175	gene_2768920	1
10.01949	13.233599	gene_144715	1
9.100579	11.787917	topro-3	1
9.15332	13.610531	b5r	1
9.238307	13.12534	pd60	1
6.9304953	12.036794	gene_31151	1
8.35262	11.386884	diformate	1
9.797426	13.0886	pbib	1
10.448776	11.491866	cultivated	1
7.3878355	11.384344	thcy	1
8.859636	11.62133	gene_840105	1
11.069447	12.105549	unipoint	1
10.965816	14.33783	likes	1
10.797907	12.7688265	opls_2005	1
7.6982265	13.222731	disease_mesh_d000848	1
10.082672	10.441144	nfatp	1
10.378882	10.053531	2000/01	1
6.7979903	13.714341	95%ci=1.13	1
9.909686	14.736235	arg182	1
10.131453	9.066224	unengaged	1
8.950349	10.207883	loculus	1
8.938113	10.549946	interconnected	1
8.006823	13.533444	chemical_mesh_c042003	1
8.144555	14.239416	gene_510767	1
8.821835	11.325204	disease_mesh_c537308	1
8.198293	12.829134	h1av	1
7.9996176	11.7454195	dopal	1
11.913495	12.825855	staturo	1
8.141627	11.4471245	cmpcs	1
8.016112	12.382515	gene_2939	1
10.468286	13.883418	spatesten	1
8.321584	10.468398	circulus	1
10.554123	9.660039	ratification	1
9.635783	12.282573	immunomicroscopy	1
11.89537	12.838193	porcino	1
9.3756	11.509732	1.54056	1
9.643203	12.728182	enzo	1
7.188995	14.03526	1.030	1
8.203697	10.139983	disease_mesh_d065306	1
8.952621	11.47343	ncfc	1
11.26967	13.4964075	htbs	1
6.1238284	14.2049675	5.34	1
9.714649	13.371978	1,933	1
7.717972	12.852767	drosha	1
8.75913	13.547937	gene_9879	1
11.162098	11.284767	approve	1
6.2251167	14.1747265	35.04	1
6.9125586	12.1447	cytokinesis	1
9.561582	15.45242	nonadecanoic	1
9.028439	14.127206	asn186	1
8.326895	9.802541	keratectomy	1
9.119892	14.507412	e78	1
9.739147	11.967486	hybridized	1
9.930143	13.450146	3'-poly	1
9.846909	13.578811	species_498846	1
8.126826	13.02617	deltaxx	1
7.5949388	13.939142	18:6	1
10.429432	11.064617	tsien	1
9.663002	9.648439	hypothe	1
8.781407	10.646436	species_31192	1
11.237565	14.16182	hewstone	1
8.936555	9.652508	teno	1
9.162312	12.564423	gene_853566	1
10.447036	10.908165	species_494514	1
10.071183	12.466854	fetalclone	1
11.027628	10.311752	wpro	1
7.973552	10.726051	cohesinopathie	1
9.393678	12.890601	mgdelta	1
8.880744	10.591491	misuser	1
8.52823	13.374718	2um	1
9.474934	11.231624	mupdrs	1
7.788264	11.850347	swi2	1
8.751618	13.874178	rsmh	1
9.194104	14.294807	dhaa	1
9.437984	15.107262	tyr114	1
8.265925	11.067889	pord	1
10.54743	12.276676	rjt	1
9.009902	13.354469	-aptamer	1
8.875721	15.442996	biphenyl-4	1
12.02095	12.096518	beginn	1
8.947058	13.012167	dexamethazone	1
12.024901	12.025814	veze	1
10.079034	14.257654	osmads16	1
8.7692375	11.068001	uropathogen	1
10.835645	11.585569	vanderplank	1
7.9830303	12.4218855	nilt	1
10.672445	13.370148	species_170040	1
8.949281	9.414898	j166	1
11.312274	14.584906	disinserte	1
11.421218	14.396512	r=0.301	1
10.737658	9.193512	stakeholder	1
8.709733	11.201407	minuend	1
9.231538	9.94635	blurring	1
7.1249547	12.527722	gene_398389	1
6.8687034	11.989092	gene_7832	1
11.9340315	13.973324	sueno	1
10.970074	13.634481	b)/	1
11.170559	13.578746	cellline_cvcl_6f81	1
11.819906	14.28462	5525	1
11.041542	13.883468	urinogenital	1
11.570782	9.412282	acanthobothrium	1
10.532155	13.513225	5'-agagtttgatcmtggctcag-3	1
11.412874	10.915542	snowden	1
9.158831	11.458014	clinicopathology	1
11.428342	11.316087	erembodegem	1
10.417179	11.744419	nhamcs	1
8.661384	9.874343	dictamni	1
7.915993	9.417779	evacuatory	1
9.478467	10.221474	mke	1
10.005467	13.617185	gvrm	1
7.4777293	13.942211	2,876	1
8.779882	10.980893	barreled	1
8.292447	12.113527	species_74635	1
8.606156	14.5566435	amino-1,10	1
11.378887	14.225504	kollef	1
7.333348	13.574397	677	1
8.7924185	11.556501	ketjen	1
9.850418	9.689775	fished	1
10.122303	11.113273	phye	1
11.1817465	11.4503565	homberg	1
9.928498	10.539492	postmating	1
6.6502857	11.461034	4(f	1
7.762813	12.429366	gene_312936	1
8.213924	10.251182	disease_mesh_d020945	1
9.684231	11.423746	xsv	1
7.750011	9.989606	subcutis	1
8.657327	10.523348	lale	1
6.1451964	13.975246	8.73	1
9.515214	10.330629	farrow	1
8.815805	15.183722	2.125	1
10.128699	13.093125	gy/10	1
10.404139	9.455075	phrase	1
11.173771	11.263918	boeke	1
9.620344	12.892879	apple	1
10.039122	14.400488	gene_5266;5267	1
10.014601	15.144095	dimethylimidazol-2	1
7.183508	11.087863	osna	1
9.515356	11.389317	mips	1
9.554595	11.87868	species_4112	1
9.984647	13.742933	a;rs#_1256046734	1
10.464537	13.9093075	icr/	1
8.432931	12.75434	presenilin	1
8.494083	12.776515	gene_6414	1
11.920663	13.868625	pnovo	1
8.187466	9.161818	evisceration	1
10.612281	11.110904	fv10	1
9.539954	11.696334	heaviside	1
10.876039	13.560924	er2925	1
8.44789	11.995865	pat1delta	1
10.049362	13.753349	gene_19214	1
7.592403	12.416734	gene_13367	1
9.500468	10.507683	gambler	1
10.675988	10.775567	99f	1
6.674688	12.4616785	spiker	1
9.471798	11.373656	sanyinjiao	1
7.114196	11.530483	gene_23024	1
10.335078	9.13964	acknowledgment	1
6.247279	13.9568405	11.39	1
8.001725	12.230301	mytomicin	1
9.3005495	11.19872	ulsd	1
6.8530865	11.781835	prometastatic	1
8.581127	11.946562	grxs14	1
6.797405	13.942834	8,796	1
9.539112	9.690761	cranes	1
9.095166	11.319099	adaptogen	1
9.577421	9.069112	itinerancy	1
6.925032	14.215083	33.63	1
11.319119	11.842051	papadopoulo	1
10.071976	9.888758	sender	1
8.239767	9.5884075	expansible	1
8.0507	15.468237	chemical_mesh_c073812	1
8.766855	14.986123	meo-	1
9.108185	10.926618	species_3694	1
10.89856	14.482191	mdsa	1
11.850501	13.1572695	zentralen	1
12.113825	9.740755	huntingford	1
7.869066	11.373956	rcas1	1
10.549538	14.471976	n78	1
11.272699	12.780684	schule	1
10.451211	12.787421	conrol	1
9.783886	12.018606	yijklm	1
10.741112	10.707224	rendu	1
7.8750668	10.66553	44/49	1
9.768303	12.812065	5754	1
11.581651	13.899925	particularized	1
10.503363	12.329701	species_54296	1
9.49955	13.310099	gene_854469	1
8.553088	13.264463	chemical_mesh_d002090	1
9.744097	13.192329	chemical_mesh_c007072	1
7.780562	13.518145	si-	1
11.628351	10.570185	gomez	1
10.501096	13.359356	gene_11254	1
6.616387	14.584561	-11.3	1
8.444384	14.069847	-139	1
7.6615696	11.632554	forkhead	1
10.390182	12.382327	minidawn	1
6.985784	11.848218	cohibin	1
6.38032	14.223386	n=435	1
7.456042	12.739351	blq1	1
11.277696	14.140193	154700	1
7.2690663	11.645585	thymocyte	1
8.752738	13.913628	propionylation	1
9.274361	14.586144	glu404	1
10.418981	14.176509	f(1,128	1
9.918839	13.41151	nonflagellate	1
8.452273	15.279143	ionizable	1
10.567988	14.345699	37.5c	1
9.435794	12.561297	lsr2	1
12.121163	13.873417	goffa	1
10.045114	14.295867	p=0.938	1
11.248732	14.476505	zt24	1
7.5348606	14.114914	betach2	1
10.940701	13.394983	-isomerase	1
9.738966	10.141784	biopsychosocial	1
7.5963717	11.652455	gene_5055	1
11.727388	14.253487	g3000	1
10.203804	11.816426	http://www.fmrib.ox.ac.uk/fsl	1
11.494436	14.495105	vecto	1
12.001459	13.923281	tf)-gene	1
8.939612	12.901901	f1b	1
11.304994	12.73722	stovall	1
7.044574	13.666282	1719	1
8.217668	11.9777565	gene_160851	1
10.753845	13.481871	gosh	1
11.381798	13.83463	replicates	1
9.106322	11.764235	cerebrocortical	1
11.128901	13.193754	preceding	1
10.807993	14.7201805	e242	1
8.661578	12.758672	osmoregulator	1
10.390462	13.834392	114.66	1
5.9902678	14.863795	75.96	1
9.709966	11.195187	nonseed	1
7.7243	12.212623	gene_400668	1
8.821093	11.943317	r2846	1
9.773727	12.975655	mcnaught	1
7.430336	10.527079	disease_mesh_d015266	1
9.790544	12.492201	gene_851236	1
10.553558	10.336726	ranch	1
9.012808	11.372072	species_3583	1
8.64787	14.098255	dspe	1
8.445062	10.3519	histometric	1
11.030266	10.478201	hvp	1
7.6179338	12.31207	gene_59340	1
10.636541	11.576961	simpleaffy	1
9.350346	10.494269	horn	1
8.433672	10.562732	lambertianin	1
9.324126	11.120813	peat	1
10.045467	14.575275	1.738	1
7.49067	13.577529	akad	1
9.257003	13.8266325	phb2	1
11.237631	14.05921	exfoliant	1
8.425711	10.87399	gene_9735	1
12.10268	12.007792	requieren	1
10.327943	14.355787	70.61	1
10.478123	14.0852	3.1.4.4	1
9.919572	13.904381	hhmp	1
9.233801	10.6983185	nissl	1
7.859275	10.381668	interthalamic	1
11.337884	10.236575	digby	1
11.516378	14.49922	10,341	1
8.163316	10.9724455	chemical_mesh_c118563	1
7.978555	12.779956	sgpt	1
10.025716	11.189398	species_5762	1
7.6825795	9.088124	neorectal	1
9.464355	11.913998	species_146826	1
10.831991	11.527958	weiser	1
11.01878	12.913107	exactor	1
9.922728	13.328588	kcnh2	1
7.7523274	11.862665	chemical_mesh_c014896	1
10.951046	13.393076	ip3r2	1
10.071726	10.894327	bit	1
7.078556	14.245693	216.3	1
9.844427	12.862354	mzfliii	1
10.172776	13.668085	.899	1
9.448951	11.735801	icpc2	1
10.612789	13.864689	-vif	1
10.532064	12.72075	fi(0	1
10.113916	12.650091	1:7500	1
8.078461	14.771382	chemical_mesh_d013889	1
9.455111	9.2843685	overgeneralization	1
8.75875	11.889095	gene_844094	1
11.011709	12.266337	species_335395	1
9.178107	14.072897	11/69	1
7.152488	15.3883915	176.2	1
10.350539	12.984743	gene_105755573	1
11.404093	13.974717	360.4	1
10.986327	14.46395	mesomark	1
11.373527	13.564988	corbel	1
11.732071	13.139155	gemert	1
8.851198	13.087903	chemical_mesh_d004143	1
9.127404	13.914118	na2b4o7	1
11.780465	13.778818	-dm1	1
7.522663	12.142786	gene_18670	1
10.1505995	13.866301	3,408	1
8.693725	13.802263	f117	1
10.122518	14.05165	5.1a	1
6.8356185	15.852024	134.2	1
