tok	changepoint_idx	start_idx	end_idx	value
converting_enzyme_2	2019-2020	2018-2019	2019-2020	41.6843827642889
coproduction	2013-2014	2012-2013	2013-2014	12.049894664520567
coproduction	2014-2015	2013-2014	2014-2015	-12.12749468938995
coprolites	2011-2012	2010-2011	2011-2012	13.612670942898152
coprolites	2012-2013	2011-2012	2012-2013	-13.554349887722466
copyright	2019-2020	2018-2019	2019-2020	28.799582291647585
corest	2012-2013	2011-2012	2012-2013	25.152610352436955
corest	2013-2014	2012-2013	2013-2014	-24.853185039423458
corn	2001-2002	2000-2001	2002-2003	-28.542503269585826
cornerstone	2003-2004	2002-2003	2003-2004	-11.540215705198548
coronavirus	2019-2020	2018-2019	2019-2020	54.28611972895876
corporal	2008-2009	2007-2008	2008-2009	-12.46849953888549
cose2	2017-2018	2016-2017	2017-2018	12.505385918363853
cose2	2018-2019	2017-2018	2018-2019	-12.48032936161474
counseling	2001-2002	2000-2001	2001-2002	18.343652909095585
counseling	2002-2003	2001-2002	2002-2003	-16.626656181104387
cox4	2012-2013	2011-2012	2012-2013	14.839834732601817
cox4	2013-2014	2012-2013	2013-2014	-14.709545328794206
cox\-1	2001-2002	2000-2001	2001-2002	15.567914730931395
cox\-1	2002-2003	2001-2002	2002-2003	-15.90101772866732
cpa	2002-2003	2001-2002	2002-2003	12.964164922488258
cpa	2003-2004	2002-2003	2003-2004	-13.38862477364843
cpfe	2015-2016	2014-2015	2015-2016	11.731836424021592
cpfe	2016-2017	2015-2016	2016-2017	-11.672900489486455
cpi\-17	2012-2013	2011-2012	2012-2013	13.93778387191142
cpi\-17	2013-2014	2012-2013	2013-2014	-14.646225570525335
cpn	2007-2008	2006-2007	2007-2008	-14.614398744803696
cpot	2015-2016	2014-2015	2015-2016	13.708217414872017
cpot	2016-2017	2015-2016	2016-2017	-14.461675489256207
cpps	2007-2008	2006-2007	2007-2008	-11.265942647200609
cqds	2015-2016	2014-2015	2015-2016	-12.405049034143952
craniomandibular	2011-2012	2010-2011	2011-2012	11.313046450182053
craniomandibular	2012-2013	2011-2012	2012-2013	-11.471166632581424
crbn	2012-2013	2011-2012	2012-2013	-11.562386843697789
crccp	2018-2019	2017-2018	2018-2019	16.289518638186724
crccp	2019-2020	2018-2019	2019-2020	-16.450031162295883
crenezumab	2017-2018	2016-2017	2017-2018	22.28145546117778
crenezumab	2018-2019	2017-2018	2018-2019	-21.833332614639673
crenolanib	2016-2017	2015-2016	2016-2017	14.376227262895085
crenolanib	2017-2018	2016-2017	2017-2018	-14.405623696504408
crhbp	2015-2016	2014-2015	2015-2016	24.151029184391586
crhbp	2016-2017	2015-2016	2016-2017	-24.06351711183444
criminogenic	2013-2014	2012-2013	2013-2014	12.862384307528757
criminogenic	2014-2015	2013-2014	2014-2015	-12.094004148653893
crlb	2011-2012	2010-2011	2011-2012	11.802467751461874
crlb	2012-2013	2011-2012	2012-2013	-11.380331024303928
crosslinking	2004-2005	2003-2004	2004-2005	15.942606390725667
crosslinking	2005-2006	2004-2005	2005-2006	-15.622463604035072
crossword	2017-2018	2016-2017	2017-2018	13.729955298476948
crossword	2018-2019	2017-2018	2018-2019	-13.067454336830473
crouch	2009-2010	2008-2009	2009-2010	17.157523475803746
crouch	2010-2011	2009-2010	2010-2011	-16.726904666388627
crowders	2015-2016	2014-2015	2015-2016	15.885367570697387
crowders	2016-2017	2015-2016	2016-2017	-15.94278415321737
crss	2017-2018	2016-2017	2017-2018	13.072487163325572
crss	2018-2019	2017-2018	2018-2019	-12.150285689821537
crtap	2013-2014	2012-2013	2013-2014	11.49622313862712
crtap	2014-2015	2013-2014	2014-2015	-11.487508456016718
crumpling	2016-2017	2015-2016	2016-2017	12.98311467463692
crumpling	2017-2018	2016-2017	2017-2018	-13.047072746643249
cryogels	2012-2013	2011-2012	2012-2013	16.442366328069685
cryogels	2013-2014	2012-2013	2013-2014	-16.719397151501184
cryolipolysis	2014-2015	2013-2014	2014-2015	-23.0254629118542
cryostimulation	2017-2018	2016-2017	2017-2018	14.821217746043546
cryostimulation	2018-2019	2017-2018	2018-2019	-14.652709192452457
crystalluria	2019-2020	2018-2019	2019-2020	14.010731059872448
cs6	2015-2016	2014-2015	2015-2016	16.801938710094213
cs6	2016-2017	2015-2016	2016-2017	-16.443074302415052
csa	2003-2004	2002-2003	2003-2004	11.397550466524773
csa	2004-2005	2003-2004	2006-2007	-12.257229370212507
csosa	2019-2020	2017-2018	2019-2020	15.767725344866697
cspalpha	2016-2017	2015-2016	2016-2017	38.69136421486306
cspalpha	2017-2018	2016-2017	2017-2018	-39.29763994133171
cst1	2016-2017	2015-2016	2016-2017	50.680719206112514
cst1	2017-2018	2016-2017	2017-2018	-50.65896241895434
ctrough	2019-2020	2018-2019	2019-2020	13.428568285113425
cts5	2019-2020	2018-2019	2019-2020	11.307247134626994
cul4a	2008-2009	2007-2008	2008-2009	21.59793165878873
cul4a	2009-2010	2008-2009	2009-2010	-21.47796171696753
cul4a	2010-2011	2009-2010	2010-2011	11.287787680451599
cul4a	2011-2012	2010-2011	2011-2012	-11.072049619062444
cullin_3	2016-2017	2015-2016	2016-2017	18.406807870483277
cullin_3	2017-2018	2016-2017	2017-2018	-18.142127847730976
culm	2013-2014	2012-2013	2013-2014	11.38425081469411
culm	2014-2015	2013-2014	2014-2015	-11.533050459486532
cur	2011-2012	2010-2011	2011-2012	24.33638028860791
cur	2012-2013	2011-2012	2012-2013	-24.129433733305206
curcumin	2003-2004	2002-2003	2003-2004	13.652025637726673
curcumin	2004-2005	2003-2004	2004-2005	-12.376788314729806
customers	2002-2003	2000-2001	2002-2003	13.265141057924897
customers	2003-2004	2002-2003	2005-2006	-13.568733430804555
custos	2019-2020	2018-2019	2019-2020	18.046883756861778
cwc22	2019-2020	2017-2018	2019-2020	12.374484282911496
cwc27	2019-2020	2018-2019	2019-2020	17.331454204814577
cwl	2016-2017	2015-2016	2016-2017	-25.251272701219616
cwlm	2019-2020	2018-2019	2019-2020	17.389231246944778
cwm	2013-2014	2012-2013	2013-2014	13.266624193869985
cwm	2014-2015	2013-2014	2015-2016	-12.968078130814103
cxcl13	2002-2003	2001-2002	2002-2003	11.34500306811826
cxcl13	2003-2004	2002-2003	2003-2004	-11.560287633919295
cyberbullying	2011-2012	2010-2011	2011-2012	19.600034667310325
cyberbullying	2012-2013	2011-2012	2012-2013	-19.00031667047882
cyclical	2004-2005	2003-2004	2004-2005	13.583282832087116
cyclical	2005-2006	2004-2005	2005-2006	-13.573109198595313
cyclometalated	2013-2014	2012-2013	2013-2014	26.278136972419148
cyclometalated	2014-2015	2013-2014	2014-2015	-26.009619642570716
cyclophanes	2019-2020	2018-2019	2019-2020	13.033326039922619
cyclopropanation	2008-2009	2007-2008	2008-2009	13.973359285103525
cyclopropanation	2009-2010	2008-2009	2009-2010	-16.045644261182492
cyclotide	2009-2010	2008-2009	2009-2010	12.426922983043859
cyclotide	2010-2011	2009-2010	2010-2011	-12.903386778505004
cynaroside	2019-2020	2018-2019	2019-2020	12.361998388007784
cyp3a11	2010-2011	2009-2010	2010-2011	15.38259887040761
cyp3a11	2011-2012	2010-2011	2011-2012	-15.7252359614723
cyp3a4	2006-2007	2005-2006	2006-2007	14.598840314866237
cyp3a4	2007-2008	2006-2007	2008-2009	-13.466175567885614
cyp46a1	2015-2016	2014-2015	2015-2016	17.4002690474069
cyp46a1	2016-2017	2015-2016	2017-2018	-17.314857111822143
cyp4v2	2011-2012	2010-2011	2011-2012	-17.096426426225705
cyrpa	2017-2018	2016-2017	2017-2018	-15.282308122089363
cytor	2019-2020	2018-2019	2019-2020	18.060087560554475
d2s	2014-2015	2013-2014	2014-2015	13.142447261910343
d2s	2015-2016	2014-2015	2015-2016	-12.92794568476431
d5f3	2015-2016	2014-2015	2015-2016	14.24523961088597
d5f3	2016-2017	2015-2016	2016-2017	-14.845187433306538
d\._gallinae	2018-2019	2017-2018	2018-2019	11.637386126436988
d\._officinale	2015-2016	2014-2015	2015-2016	16.998660300414816
d\._officinale	2016-2017	2015-2016	2017-2018	-16.529595542804106
daf\-2	2005-2006	2004-2005	2005-2006	11.704075808200688
daf\-2	2006-2007	2005-2006	2007-2008	-11.600685253987592
daf\-3	2018-2019	2017-2018	2018-2019	13.38417188599768
daf\-3	2019-2020	2018-2019	2019-2020	-13.248477813862474
dairy	2002-2003	2000-2001	2004-2005	-13.540896788952605
dapa	2017-2018	2016-2017	2017-2018	12.077601495432265
dapa	2018-2019	2017-2018	2018-2019	-11.48063579786543
darolutamide	2018-2019	2017-2018	2018-2019	51.70153142541503
darolutamide	2019-2020	2018-2019	2019-2020	-50.746052911578026
darunavir	2008-2009	2007-2008	2008-2009	-11.029863023395489
dat	2003-2004	2002-2003	2003-2004	14.732449903122376
dat	2004-2005	2003-2004	2004-2005	-12.52869105627763
dax	2015-2016	2014-2015	2015-2016	14.92129060809653
dax	2016-2017	2015-2016	2016-2017	-14.748942636486749
dax1	2008-2009	2007-2008	2008-2009	11.384739791426375
dax1	2009-2010	2008-2009	2009-2010	-11.616710122032899
daylength	2010-2011	2009-2010	2010-2011	13.599000141219841
daylength	2011-2012	2010-2011	2012-2013	-14.533393155070007
dbbm	2013-2014	2012-2013	2013-2014	11.50700332737384
dbbm	2014-2015	2013-2014	2014-2015	-11.099350918374256
dbe	2010-2011	2009-2010	2010-2011	13.217579307762552
dbe	2011-2012	2010-2011	2012-2013	-12.941170797850077
dbp5	2015-2016	2014-2015	2015-2016	22.4183978899705
dbp5	2016-2017	2015-2016	2016-2017	-22.88818029415705
dbpii	2018-2019	2016-2017	2018-2019	14.154138020404575
dbpii	2019-2020	2018-2019	2019-2020	-13.527046704825704
dcgs	2015-2016	2014-2015	2015-2016	20.513762190834615
dcgs	2016-2017	2015-2016	2016-2017	-19.779782295750163
dchs	2017-2018	2016-2017	2017-2018	11.085817871826803
dchs	2018-2019	2017-2018	2018-2019	-11.062600301119303
dctn1	2016-2017	2015-2016	2016-2017	20.29331281995731
dctn1	2017-2018	2016-2017	2017-2018	-19.867877344195055
ddg	2013-2014	2012-2013	2013-2014	12.826380584705117
ddg	2014-2015	2013-2014	2014-2015	-12.420296262631503
ddias	2019-2020	2017-2018	2019-2020	14.030927297805903
ddw1	2019-2020	2018-2019	2019-2020	-15.865232248847487
deadenylation	2006-2007	2005-2006	2006-2007	17.571739003200904
deadenylation	2007-2008	2006-2007	2007-2008	-17.551125241370926
dec	2002-2003	2001-2002	2002-2003	-15.532487440651796
decolorization	2009-2010	2008-2009	2009-2010	-13.081675198018091
decompressive	2006-2007	2005-2006	2006-2007	-11.473671354922129
defuse	2012-2013	2011-2012	2012-2013	11.258395103079005
defuse	2014-2015	2012-2013	2014-2015	-11.559667484940867
deglutition	2010-2011	2009-2010	2010-2011	18.01426701678137
deglutition	2011-2012	2010-2011	2012-2013	-17.700178577186435
degradability	2008-2009	2007-2008	2008-2009	13.745698221657946
degradability	2009-2010	2008-2009	2009-2010	-13.557317197882929
deimplementation	2018-2019	2017-2018	2018-2019	18.06052407697959
deimplementation	2019-2020	2018-2019	2019-2020	-17.970694058822435
del\(5q	2009-2010	2008-2009	2009-2010	12.809847589267806
del\(5q	2010-2011	2009-2010	2010-2011	-12.4415958663868
delphinidin	2007-2008	2006-2007	2007-2008	13.01832205948068
delphinidin	2008-2009	2007-2008	2008-2009	-13.578813997844652
delta40p53	2012-2013	2011-2012	2012-2013	11.409602188807026
delta40p53	2013-2014	2012-2013	2013-2014	-11.133677320837274
deltabmi	2012-2013	2011-2012	2012-2013	11.721784914243761
deltabmi	2013-2014	2012-2013	2013-2014	-11.246409015262152
dendra2	2019-2020	2018-2019	2019-2020	12.41573797250273
dendrobium_officinale	2015-2016	2014-2015	2015-2016	11.343605020707203
dennd1a	2017-2018	2016-2017	2017-2018	11.290698682770344
denning	2017-2018	2016-2017	2017-2018	12.387908392641279
denning	2018-2019	2017-2018	2018-2019	-11.358932742534753
densa	2011-2012	2010-2011	2011-2012	16.300382800412503
densa	2012-2013	2011-2012	2012-2013	-16.217740630780114
dentinogenesis	2011-2012	2010-2011	2011-2012	14.254565393071974
dentinogenesis	2012-2013	2011-2012	2012-2013	-14.318214126797145
dentistry	2005-2006	2004-2005	2005-2006	18.52275858692441
dentistry	2006-2007	2005-2006	2007-2008	-18.17620865350726
denture	2005-2006	2004-2005	2005-2006	21.247973370597904
denture	2006-2007	2005-2006	2006-2007	-19.89574969825433
deposition	2001-2002	2000-2001	2001-2002	-11.618147332872436
dermomyotome	2009-2010	2008-2009	2009-2010	17.78553945761807
dermomyotome	2010-2011	2009-2010	2010-2011	-17.91410384333139
dermoscopic	2008-2009	2007-2008	2008-2009	16.669909158344723
dermoscopic	2009-2010	2008-2009	2009-2010	-16.3428160968911
derr1	2019-2020	2018-2019	2019-2020	-15.526152578883966
desmosterol	2009-2010	2008-2009	2009-2010	-11.226383261623134
desvenlafaxine	2015-2016	2014-2015	2015-2016	14.429039559175337
desvenlafaxine	2016-2017	2015-2016	2017-2018	-13.649684348592217
determinacy	2012-2013	2011-2012	2012-2013	11.469550512136886
determinacy	2014-2015	2012-2013	2014-2015	-11.597648212542444
dets	2015-2016	2014-2015	2015-2016	14.742288457527884
dets	2016-2017	2015-2016	2017-2018	-15.30712817824294
dft2	2017-2018	2016-2017	2017-2018	23.848783409615308
dft2	2018-2019	2017-2018	2018-2019	-23.859462498030524
dg	2004-2005	2003-2004	2004-2005	11.918718345902608
dgat2	2010-2011	2009-2010	2010-2011	23.011474335966415
dgat2	2011-2012	2010-2011	2011-2012	-22.944108749403114
dgce	2019-2020	2018-2019	2019-2020	-12.564971730569798
dgf	2010-2011	2009-2010	2010-2011	26.811400513576967
dgf	2011-2012	2010-2011	2011-2012	-26.749904892007166
dgv	2012-2013	2011-2012	2012-2013	11.239247777871011
dhpa	2018-2019	2017-2018	2018-2019	12.185144382164262
dhpa	2019-2020	2018-2019	2019-2020	-12.054774424356996
diabatic	2011-2012	2010-2011	2011-2012	12.776340705758392
diabatic	2012-2013	2011-2012	2012-2013	-12.642791404779112
diacylglycerols	2010-2011	2009-2010	2010-2011	11.407517513552826
diacylglycerols	2011-2012	2010-2011	2011-2012	-11.009397183346856
diarem	2016-2017	2015-2016	2016-2017	12.345031637097781
diarem	2017-2018	2016-2017	2018-2019	-12.063906202199542
diarrhoeic	2003-2004	2002-2003	2003-2004	-12.11799993926595
diaspores	2012-2013	2011-2012	2012-2013	11.673839671729386
diaspores	2013-2014	2012-2013	2013-2014	-12.236964379072662
diazoalkanes	2019-2020	2017-2018	2019-2020	13.584352402704763
dicopper	2019-2020	2017-2018	2019-2020	12.698391924152167
dictyostelium_discoideum	2004-2005	2003-2004	2004-2005	11.6010136255052
diels	2007-2008	2006-2007	2007-2008	11.351026154922192
dihedral	2006-2007	2005-2006	2006-2007	13.75006693484821
dihedral	2007-2008	2006-2007	2008-2009	-14.813403847841105
dihydropyran	2018-2019	2017-2018	2018-2019	15.422167499613458
dihydropyran	2019-2020	2018-2019	2019-2020	-15.458620696703608
dihydropyrimidinase	2017-2018	2016-2017	2017-2018	20.305141815456672
dihydropyrimidinase	2018-2019	2017-2018	2018-2019	-20.33340810290652
dihydroxyeicosatrienoic	2015-2016	2014-2015	2015-2016	12.195417320213608
dihydroxyeicosatrienoic	2016-2017	2015-2016	2016-2017	-12.349638733608444
dimesylate	2019-2020	2018-2019	2019-2020	13.97491124775855
dio	2007-2008	2006-2007	2007-2008	11.092134537085405
dio	2009-2010	2007-2008	2009-2010	-11.841719638584783
dipyrrin	2016-2017	2015-2016	2016-2017	16.93102774331644
dipyrrin	2017-2018	2016-2017	2017-2018	-16.372733723052747
directive	2001-2002	2000-2001	2001-2002	-16.433409486914112
disambiguating	2009-2010	2008-2009	2009-2010	12.45322312481666
disambiguating	2010-2011	2009-2010	2010-2011	-13.034261738689214
discectomy	2005-2006	2004-2005	2005-2006	-11.018855923860606
disco	2011-2012	2010-2011	2011-2012	12.271357321798462
disco	2012-2013	2011-2012	2012-2013	-12.146773136962214
disinfectant	2002-2003	2001-2002	2002-2003	12.215049446456938
disinfectant	2003-2004	2002-2003	2004-2005	-12.352582615076674
disordered	2004-2005	2003-2004	2004-2005	11.452195823797878
distancing	2019-2020	2018-2019	2019-2020	47.44088034233266
distillery	2014-2015	2013-2014	2014-2015	18.50812560981256
distillery	2015-2016	2014-2015	2015-2016	-18.162831138244826
diurnal	2002-2003	2000-2001	2002-2003	11.681421976613333
dive	2008-2009	2007-2008	2008-2009	12.223341510081811
dive	2009-2010	2008-2009	2009-2010	-12.087924121411636
dkk\-1	2009-2010	2008-2009	2009-2010	11.212002647963828
dkk\-1	2010-2011	2009-2010	2010-2011	-11.062213206137688
dksa	2017-2018	2016-2017	2017-2018	12.318458922981652
dksa	2018-2019	2017-2018	2018-2019	-11.579202936541959
dlx2	2015-2016	2014-2015	2015-2016	15.511695775414122
dlx2	2016-2017	2015-2016	2017-2018	-15.44428218691747
dlx6	2012-2013	2011-2012	2012-2013	11.730825849741002
dlx6	2013-2014	2012-2013	2013-2014	-11.32950172272422
dmba	2006-2007	2005-2006	2006-2007	21.607699819839027
dmba	2007-2008	2006-2007	2007-2008	-21.025146019950917
dmet	2011-2012	2010-2011	2011-2012	30.83058010533037
dmet	2012-2013	2011-2012	2012-2013	-30.56291835036278
dmh1	2016-2017	2015-2016	2016-2017	12.394540235143552
dmh1	2017-2018	2016-2017	2017-2018	-11.774821090363611
dnaa	2006-2007	2005-2006	2006-2007	12.63497449621012
dnaa	2007-2008	2006-2007	2007-2008	-12.462397708916669
dnah17	2018-2019	2017-2018	2018-2019	11.151196606298308
dnaja1	2019-2020	2018-2019	2019-2020	11.607667987197171
dnajb6	2011-2012	2010-2011	2011-2012	32.44568528169814
dnajb6	2012-2013	2011-2012	2012-2013	-33.213298999372924
dnajb6	2013-2014	2012-2013	2013-2014	24.69878780487904
dnajb6	2014-2015	2013-2014	2014-2015	-24.434014014423177
dodecahedron	2017-2018	2016-2017	2017-2018	12.054454472300986
dodecahedron	2018-2019	2017-2018	2018-2019	-11.918792024454135
dog1	2019-2020	2018-2019	2019-2020	11.791746418502672
doi:10\.1186	2014-2015	2013-2014	2015-2016	-2090.91402489776
donated	2005-2006	2004-2005	2005-2006	15.895177397367773
donated	2006-2007	2005-2006	2006-2007	-15.440026533874152
donation	2005-2006	2004-2005	2005-2006	12.551230215247333
donation	2006-2007	2005-2006	2006-2007	-12.22300186392179
donde	2016-2017	2014-2015	2016-2017	12.635288703982905
donde	2017-2018	2016-2017	2017-2018	-12.458495932647603
doripenem	2008-2009	2007-2008	2008-2009	11.017160656295792
dot1	2012-2013	2011-2012	2012-2013	14.870928481019293
dot1	2013-2014	2012-2013	2013-2014	-14.686694389666304
dovitinib	2012-2013	2011-2012	2012-2013	-20.070431857671238
dowel	2017-2018	2016-2017	2017-2018	12.86565021664047
dowel	2018-2019	2017-2018	2019-2020	-12.558877631672237
downhole	2015-2016	2014-2015	2015-2016	11.451738672980971
downhole	2016-2017	2015-2016	2016-2017	-11.39154608019032
doxepin	2016-2017	2015-2016	2016-2017	29.377835933669314
doxepin	2017-2018	2016-2017	2017-2018	-29.090740938435747
dpac	2018-2019	2017-2018	2018-2019	14.399604801808396
dpac	2019-2020	2018-2019	2019-2020	-14.14266883592062
dpdtc	2019-2020	2018-2019	2019-2020	13.511220125583908
dpp\-4is	2016-2017	2015-2016	2016-2017	12.582574913467074
dpp\-4is	2017-2018	2016-2017	2017-2018	-13.345402498089207
dpsi	2019-2020	2018-2019	2019-2020	15.56772932693445
dr15	2017-2018	2016-2017	2017-2018	-11.462666408218832
dram1	2017-2018	2016-2017	2017-2018	17.539726375120125
dram1	2018-2019	2017-2018	2018-2019	-16.11079350633433
drivers	2002-2003	2001-2002	2002-2003	14.946852660217223
drivers	2003-2004	2002-2003	2004-2005	-13.510555079569576
dromedaries	2013-2014	2012-2013	2013-2014	19.818308230117278
dromedaries	2014-2015	2013-2014	2014-2015	-19.533150335830193
dronabinol	2012-2013	2011-2012	2012-2013	12.275787882106606
dronabinol	2013-2014	2012-2013	2013-2014	-11.116112330579508
dronedarone	2010-2011	2009-2010	2010-2011	-12.455520682646219
drosha	2007-2008	2006-2007	2007-2008	12.118721420868436
drosha	2008-2009	2007-2008	2008-2009	-12.079640441348413
drude	2012-2013	2011-2012	2012-2013	13.256472648380644
drude	2013-2014	2012-2013	2014-2015	-12.717954599561239
druglikeness	2018-2019	2017-2018	2018-2019	13.26723120001078
druglikeness	2019-2020	2018-2019	2019-2020	-12.898837072377455
dry	2001-2002	2000-2001	2002-2003	-12.342726927776866
drying	2004-2005	2003-2004	2004-2005	-11.159177334850847
dsc2	2016-2017	2015-2016	2016-2017	13.150265742981134
dsc2	2017-2018	2016-2017	2017-2018	-12.998178109176504
dspn	2010-2011	2008-2009	2010-2011	14.22856046550673
dspn	2011-2012	2010-2011	2011-2012	-13.577798202707974
dss1	2016-2017	2015-2016	2016-2017	15.242963811876521
dss1	2017-2018	2016-2017	2017-2018	-14.68953043743356
dsx	2006-2007	2005-2006	2006-2007	14.282528822895019
dsx	2007-2008	2006-2007	2007-2008	-14.935302942518108
dsx	2008-2009	2007-2008	2008-2009	14.55582467421039
dsx	2009-2010	2008-2009	2009-2010	-13.361546311618941
dtl	2014-2015	2013-2014	2014-2015	14.188850672692555
dtl	2015-2016	2014-2015	2015-2016	-13.917645126882073
du20	2015-2016	2014-2015	2015-2016	11.695795744185526
du20	2016-2017	2015-2016	2016-2017	-11.541046764032785
durch	2019-2020	2018-2019	2019-2020	21.057577615719417
dvas	2011-2012	2010-2011	2011-2012	15.952499897946728
dvas	2012-2013	2011-2012	2012-2013	-15.323547638818852
dvt	2001-2002	2000-2001	2001-2002	-11.73397809672758
dws	2012-2013	2011-2012	2012-2013	14.893663483287794
dws	2013-2014	2012-2013	2013-2014	-13.488620747230573
dyna	2015-2016	2014-2015	2015-2016	22.592158619344954
dyna	2016-2017	2015-2016	2016-2017	-22.158660486255943
dynamin	2004-2005	2003-2004	2004-2005	11.74409241493663
dynapenic	2019-2020	2018-2019	2019-2020	12.277078296591231
dyscontrol	2010-2011	2009-2010	2010-2011	-12.225824012486704
e%	2009-2010	2008-2009	2009-2010	12.653618825387959
e%	2010-2011	2009-2010	2010-2011	-13.456996198213451
e17k	2014-2015	2013-2014	2014-2015	16.00297117557958
e17k	2015-2016	2014-2015	2015-2016	-15.72415623837325
e46k	2012-2013	2011-2012	2012-2013	12.306997844467144
e46k	2013-2014	2012-2013	2013-2014	-12.350480368886624
e4orf1	2018-2019	2017-2018	2018-2019	16.08088211612561
e4orf1	2019-2020	2018-2019	2019-2020	-15.24014132948849
e\)\-beta	2013-2014	2012-2013	2013-2014	15.766019785711764
e\)\-beta	2014-2015	2013-2014	2014-2015	-16.01886682912818
e\._canadensis	2013-2014	2012-2013	2014-2015	-13.659917631635746
e\._cava	2017-2018	2016-2017	2017-2018	13.534229504915182
e\._cava	2018-2019	2017-2018	2019-2020	-13.873350926401242
e\._histolytica	2006-2007	2005-2006	2006-2007	31.843172301934274
e\._histolytica	2007-2008	2006-2007	2008-2009	-31.65770473344335
e\.coli	2004-2005	2003-2004	2004-2005	33.906205920803686
e\.coli	2005-2006	2004-2005	2005-2006	-33.72428149672258
ea\.hy926	2009-2010	2008-2009	2009-2010	12.279176844917806
ea\.hy926	2010-2011	2009-2010	2010-2011	-11.80535243448512
eanm	2014-2015	2013-2014	2014-2015	12.397856772941624
eanm	2015-2016	2014-2015	2015-2016	-12.527213872575803
earplugs	2011-2012	2010-2011	2011-2012	12.585385105745456
earplugs	2012-2013	2011-2012	2012-2013	-12.357156168921898
ears	2005-2006	2004-2005	2005-2006	15.241633340726757
ears	2006-2007	2005-2006	2006-2007	-15.248074031618787
eclampsia	2002-2003	2001-2002	2002-2003	-11.31204958701607
ecls	2009-2010	2008-2009	2009-2010	-12.768244534805959
ecosystem	2001-2002	2000-2001	2001-2002	-13.544323076551347
ecosystems	2001-2002	2000-2001	2002-2003	-12.727834940858607
ecpr	2012-2013	2011-2012	2012-2013	12.06113272107029
ecrg4	2016-2017	2015-2016	2016-2017	13.958208143197625
ecrg4	2017-2018	2016-2017	2018-2019	-14.866216455733893
edem1	2019-2020	2018-2019	2019-2020	13.66357103415618
edis	2014-2015	2013-2014	2014-2015	11.324407401873973
edis	2018-2019	2017-2018	2018-2019	19.728200202882554
edis	2019-2020	2018-2019	2019-2020	-18.88381747141068
ee2	2011-2012	2010-2011	2011-2012	13.112049300891478
ee2	2012-2013	2011-2012	2012-2013	-13.522600328965607
eea	2009-2010	2008-2009	2009-2010	17.88659196894618
eea	2010-2011	2009-2010	2010-2011	-17.821896096089407
ef1	2012-2013	2011-2012	2012-2013	14.875387152420721
ef1	2013-2014	2012-2013	2013-2014	-14.468167442023908
ef1a	2012-2013	2011-2012	2012-2013	13.259367662190803
ef1a	2013-2014	2012-2013	2014-2015	-13.024358802782462
ef4	2014-2015	2013-2014	2014-2015	-11.201278090724205
eflornithine	2017-2018	2016-2017	2017-2018	11.486513103335783
eflornithine	2018-2019	2017-2018	2018-2019	-11.243934159809868
eflornithine	2019-2020	2018-2019	2019-2020	12.234344584575933
efnb1	2012-2013	2011-2012	2012-2013	16.38806487110404
efnb1	2013-2014	2012-2013	2013-2014	-15.69861841449758
egjoo	2017-2018	2016-2017	2017-2018	17.113060772957887
egjoo	2018-2019	2017-2018	2019-2020	-17.327755539189557
egs	2007-2008	2006-2007	2007-2008	-13.956862934532671
ehd1	2009-2010	2008-2009	2009-2010	12.82500859456271
ehd1	2010-2011	2009-2010	2010-2011	-12.037571549186232
eif2d	2016-2017	2015-2016	2016-2017	12.425653857086704
eif2d	2017-2018	2016-2017	2017-2018	-13.248655987509434
eif3f	2019-2020	2018-2019	2019-2020	13.361048050879695
eif4b	2011-2012	2010-2011	2011-2012	-19.435436580810208
eine	2019-2020	2018-2019	2019-2020	12.758168678890721
eipa	2018-2019	2017-2018	2018-2019	19.76472292001145
eipa	2019-2020	2018-2019	2019-2020	-19.107697250271695
eisenmenger	2010-2011	2009-2010	2010-2011	-13.064111864122436
eisosomes	2010-2011	2009-2010	2010-2011	11.216070822803362
electrocaloric	2014-2015	2013-2014	2014-2015	13.954180105006087
electrocaloric	2015-2016	2014-2015	2015-2016	-13.305038225601475
electrocardiogram	2001-2002	2000-2001	2001-2002	12.684320222748017
electrocardiogram	2002-2003	2001-2002	2002-2003	-11.97944843627286
electrocution	2010-2011	2009-2010	2010-2011	13.163226763517677
electrocution	2011-2012	2010-2011	2011-2012	-12.534624373651923
electroformation	2011-2012	2010-2011	2011-2012	-11.371718940899814
electrons	2004-2005	2003-2004	2004-2005	12.913167052513362
electrons	2005-2006	2004-2005	2005-2006	-12.989823217198047
ellipticine	2007-2008	2006-2007	2007-2008	14.830255322222028
ellipticine	2008-2009	2007-2008	2008-2009	-15.065396456551541
ellipticine	2013-2014	2012-2013	2013-2014	11.021432184781453
elms	2013-2014	2012-2013	2013-2014	16.4389326341007
elms	2014-2015	2013-2014	2014-2015	-16.473367598004796
elsa	2013-2014	2012-2013	2013-2014	12.561683690147621
elsa	2014-2015	2013-2014	2014-2015	-12.283451806733963
emissions	2002-2003	2000-2001	2002-2003	-13.68606188132731
enadenotucirev	2018-2019	2017-2018	2018-2019	13.421463852003535
enadenotucirev	2019-2020	2018-2019	2019-2020	-12.922863068916262
enasidenib	2018-2019	2017-2018	2018-2019	-18.356548897728047
enceladus	2016-2017	2015-2016	2016-2017	12.742949054052996
enceladus	2017-2018	2016-2017	2017-2018	-12.921454167751984
encephalization	2013-2014	2012-2013	2013-2014	11.830923902224663
encephalization	2014-2015	2013-2014	2014-2015	-11.535132654400867
