disease	gene	class	dummy_score
MESH:D001172	7099	1	0
MESH:D001172	7112	1	0
MESH:D001172	7124	1	0
MESH:D001172	7157	1	0
MESH:D001172	7189	1	0
MESH:D001172	7421	1	1
MESH:D001172	7422	1	1
MESH:D001172	7535	1	1
MESH:D001172	7538	1	1
MESH:D001172	7980	1	1
MESH:D001172	8600	1	1
MESH:D001172	8718	1	1
MESH:D001172	8764	1	0
MESH:D001172	8797	1	0
MESH:D001172	8838	1	0
MESH:D001172	9308	1	0
MESH:D001172	9370	1	0
MESH:D001172	9415	1	0
MESH:D001172	9536	1	0
MESH:D001172	10563	1	1
MESH:D001172	10673	1	0
MESH:D001172	10678	1	1
MESH:D001172	51561	1	0
MESH:D001172	51744	1	1
MESH:D001172	53347	1	0
MESH:D001172	56246	1	1
MESH:D001172	79977	1	0
MESH:D001172	151056	1	1
MESH:D001172	160364	1	0
MESH:D017202	19	1	0
MESH:D017202	28	1	0
MESH:D017202	60	1	1
MESH:D017202	91	1	0
MESH:D017202	133	1	0
MESH:D017202	134	1	1
MESH:D017202	140	1	1
MESH:D017202	153	1	1
MESH:D017202	154	1	0
MESH:D017202	166	1	1
MESH:D017202	177	1	0
MESH:D017202	183	1	1
MESH:D017202	185	1	1
MESH:D017202	203	1	1
MESH:D017202	207	1	1
MESH:D017202	213	1	0
MESH:D017202	217	1	1
MESH:D017202	226	1	0
MESH:D017202	231	1	0
MESH:D017202	284	1	1
MESH:D017202	285	1	1
MESH:D017202	308	1	1
MESH:D017202	332	1	0
MESH:D017202	334	1	0
MESH:D017202	335	1	1
MESH:D017202	336	1	1
MESH:D017202	337	1	1
MESH:D017202	338	1	0
MESH:D017202	345	1	1
MESH:D017202	348	1	1
MESH:D017202	374	1	0
MESH:D017202	389	1	1
MESH:D017202	406	1	0
MESH:D017202	462	1	1
MESH:D017202	476	1	1
MESH:D017202	488	1	0
MESH:D017202	490	1	1
MESH:D017202	495	1	0
MESH:D017202	552	1	1
MESH:D017202	581	1	0
MESH:D017202	595	1	0
MESH:D017202	596	1	1
MESH:D017202	598	1	0
MESH:D017202	623	1	1
MESH:D017202	624	1	1
MESH:D017202	713	1	1
MESH:D017202	718	1	1
MESH:D017202	730	1	0
MESH:D017202	731	1	1
MESH:D017202	732	1	1
MESH:D017202	738	1	1
MESH:D017202	811	1	0
MESH:D017202	817	1	0
MESH:D017202	821	1	1
MESH:D017202	836	1	1
MESH:D017202	846	1	1
MESH:D017202	847	1	1
MESH:D017202	859	1	1
MESH:D017202	894	1	0
MESH:D017202	909	1	0
MESH:D017202	912	1	1
MESH:D017202	947	1	1
MESH:D017202	948	1	0
MESH:D017202	952	1	0
MESH:D017202	959	1	0
MESH:D017202	966	1	1
MESH:D017202	1000	1	0
MESH:D017202	1012	1	1
MESH:D017202	1052	1	1
MESH:D017202	1071	1	1
MESH:D017202	1075	1	0
MESH:D017202	1080	1	1
MESH:D017202	1152	1	0
MESH:D017202	1153	1	0
MESH:D017202	1158	1	0
MESH:D017202	1159	1	0
MESH:D017202	1160	1	0
MESH:D017202	1232	1	1
MESH:D017202	1326	1	0
MESH:D017202	1329	1	1
MESH:D017202	1375	1	1
MESH:D017202	1385	1	1
MESH:D017202	1390	1	1
MESH:D017202	1398	1	1
MESH:D017202	1401	1	1
MESH:D017202	1410	1	0
MESH:D017202	1432	1	1
MESH:D017202	1437	1	0
MESH:D017202	1462	1	0
MESH:D017202	1471	1	0
MESH:D017202	1482	1	0
MESH:D017202	1490	1	0
MESH:D017202	1508	1	1
MESH:D017202	1524	1	1
MESH:D017202	1535	1	0
MESH:D017202	1536	1	0
MESH:D017202	1557	1	0
MESH:D017202	1585	1	0
MESH:D017202	1601	1	1
MESH:D017202	1634	1	0
MESH:D017202	1636	1	0
MESH:D017202	1737	1	0
MESH:D017202	1843	1	1
MESH:D017202	1848	1	0
MESH:D017202	1855	1	1
MESH:D017202	1906	1	0
MESH:D017202	1907	1	1
MESH:D017202	1909	1	0
MESH:D017202	1910	1	1
MESH:D017202	1959	1	0
MESH:D017202	2006	1	0
MESH:D017202	2029	1	1
MESH:D017202	2034	1	1
MESH:D017202	2056	1	0
MESH:D017202	2099	1	0
MESH:D017202	2100	1	0
MESH:D017202	2117	1	1
MESH:D017202	2147	1	1
MESH:D017202	2150	1	1
MESH:D017202	2152	1	1
MESH:D017202	2153	1	0
MESH:D017202	2155	1	1
MESH:D017202	2162	1	1
MESH:D017202	2170	1	0
MESH:D017202	2171	1	1
MESH:D017202	2244	1	0
MESH:D017202	2246	1	1
MESH:D017202	2247	1	0
MESH:D017202	2335	1	0
MESH:D017202	2535	1	0
MESH:D017202	2626	1	0
MESH:D017202	2628	1	0
MESH:D017202	2634	1	0
MESH:D017202	2643	1	1
MESH:D017202	2678	1	0
MESH:D017202	2690	1	0
MESH:D017202	2710	1	1
MESH:D017202	2729	1	1
MESH:D017202	2730	1	1
MESH:D017202	2768	1	1
MESH:D017202	2805	1	1
MESH:D017202	2806	1	0
MESH:D017202	2837	1	1
MESH:D017202	2876	1	0
MESH:D017202	2877	1	0
MESH:D017202	2878	1	1
MESH:D017202	2879	1	0
MESH:D017202	2920	1	0
MESH:D017202	2932	1	1
MESH:D017202	2944	1	0
MESH:D017202	2950	1	1
MESH:D017202	2982	1	1
MESH:D017202	2992	1	1
MESH:D017202	3030	1	1
MESH:D017202	3033	1	0
MESH:D017202	3039	1	0
MESH:D017202	3082	1	1
MESH:D017202	3098	1	0
MESH:D017202	3099	1	1
MESH:D017202	3133	1	0
MESH:D017202	3156	1	0
MESH:D017202	3158	1	1
MESH:D017202	3162	1	1
MESH:D017202	3164	1	0
MESH:D017202	3240	1	0
MESH:D017202	3274	1	0
MESH:D017202	3291	1	0
MESH:D017202	3306	1	1
MESH:D017202	3313	1	0
MESH:D017202	3356	1	0
MESH:D017202	3371	1	0
MESH:D017202	3383	1	1
MESH:D017202	3397	1	1
MESH:D017202	3440	1	0
MESH:D017202	3459	1	0
MESH:D017202	3479	1	1
MESH:D017202	3486	1	0
MESH:D017202	3552	1	0
MESH:D017202	3557	1	0
MESH:D017202	3569	1	1
MESH:D017202	3570	1	0
MESH:D017202	3572	1	0
MESH:D017202	3576	1	0
MESH:D017202	3600	1	1
MESH:D017202	3605	1	1
MESH:D017202	3606	1	0
MESH:D017202	3627	1	0
MESH:D017202	3659	1	0
MESH:D017202	3674	1	0
MESH:D017202	3685	1	0
MESH:D017202	3690	1	1
MESH:D017202	3717	1	1
MESH:D017202	3726	1	0
MESH:D017202	3759	1	1
MESH:D017202	3764	1	0
MESH:D017202	3815	1	1
MESH:D017202	3816	1	1
MESH:D017202	3827	1	0
MESH:D017202	3931	1	1
MESH:D017202	3939	1	1
MESH:D017202	3949	1	1
MESH:D017202	3952	1	1
MESH:D017202	3988	1	0
MESH:D017202	3990	1	1
MESH:D017202	4015	1	0
MESH:D017202	4018	1	0
MESH:D017202	4023	1	1
MESH:D017202	4049	1	0
MESH:D017202	4151	1	0
MESH:D017202	4191	1	0
MESH:D017202	4192	1	0
MESH:D017202	4205	1	0
MESH:D017202	4223	1	1
MESH:D017202	4254	1	0
MESH:D017202	4282	1	0
MESH:D017202	4306	1	1
MESH:D017202	4312	1	1
MESH:D017202	4313	1	1
MESH:D017202	4314	1	1
MESH:D017202	4318	1	1
MESH:D017202	4353	1	0
MESH:D017202	4478	1	0
MESH:D017202	4524	1	0
MESH:D017202	4625	1	0
MESH:D017202	4691	1	0
MESH:D017202	4843	1	0
MESH:D017202	4878	1	1
MESH:D017202	4880	1	1
MESH:D017202	5034	1	1
MESH:D017202	5037	1	0
MESH:D017202	5054	1	0
MESH:D017202	5069	1	1
MESH:D017202	5196	1	1
MESH:D017202	5209	1	1
MESH:D017202	5213	1	0
MESH:D017202	5228	1	1
MESH:D017202	5236	1	1
MESH:D017202	5286	1	1
MESH:D017202	5319	1	1
MESH:D017202	5320	1	0
MESH:D017202	5327	1	1
MESH:D017202	5328	1	1
MESH:D017202	5333	1	1
MESH:D017202	5340	1	1
MESH:D017202	5345	1	1
MESH:D017202	5346	1	0
MESH:D017202	5348	1	0
MESH:D017202	5350	1	0
MESH:D017202	5443	1	1
MESH:D017202	5444	1	1
MESH:D017202	5471	1	1
MESH:D017202	5473	1	1
MESH:D017202	5515	1	0
MESH:D017202	5534	1	0
MESH:D017202	5580	1	1
MESH:D017202	5594	1	0
MESH:D017202	5743	1	1
MESH:D017202	5786	1	0
MESH:D017202	5834	1	1
MESH:D017202	5837	1	1
MESH:D017202	5972	1	0
MESH:D017202	6139	1	0
MESH:D017202	6252	1	0
MESH:D017202	6285	1	0
MESH:D017202	6347	1	1
MESH:D017202	6348	1	0
MESH:D017202	6351	1	1
MESH:D017202	6352	1	0
MESH:D017202	6401	1	1
MESH:D017202	6402	1	1
MESH:D017202	6403	1	0
MESH:D017202	6404	1	1
MESH:D017202	6424	1	1
MESH:D017202	6548	1	0
MESH:D017202	6647	1	1
MESH:D017202	6648	1	1
MESH:D017202	6678	1	1
MESH:D017202	6783	1	1
MESH:D017202	6817	1	1
MESH:D017202	6890	1	0
MESH:D017202	6926	1	0
MESH:D017202	6935	1	1
MESH:D017202	6943	1	0
MESH:D017202	7010	1	0
MESH:D017202	7037	1	0
MESH:D017202	7040	1	1
MESH:D017202	7042	1	1
MESH:D017202	7056	1	0
MESH:D017202	7057	1	1
MESH:D017202	7076	1	0
MESH:D017202	7112	1	0
MESH:D017202	7124	1	0
MESH:D017202	7137	1	0
MESH:D017202	7139	1	1
MESH:D017202	7273	1	0
MESH:D017202	7292	1	0
MESH:D017202	7296	1	0
MESH:D017202	7422	1	0
MESH:D017202	7450	1	1
MESH:D017202	7538	1	1
MESH:D017202	7804	1	0
MESH:D017202	8204	1	1
MESH:D017202	8651	1	1
MESH:D017202	8764	1	1
MESH:D017202	9021	1	1
MESH:D017202	9255	1	1
MESH:D017202	9370	1	1
MESH:D017202	9451	1	0
MESH:D017202	9510	1	1
MESH:D017202	9588	1	1
MESH:D017202	9637	1	0
MESH:D017202	9734	1	0
MESH:D017202	10462	1	1
MESH:D017202	10611	1	0
MESH:D017202	10911	1	1
MESH:D017202	10959	1	1
MESH:D017202	22796	1	0
MESH:D017202	22919	1	1
MESH:D017202	23038	1	1
MESH:D017202	23294	1	0
MESH:D017202	25830	1	0
MESH:D017202	27020	1	1
MESH:D017202	54738	1	0
MESH:D017202	64333	1	0
MESH:D017202	64805	1	1
MESH:D017202	79001	1	1
MESH:D017202	79924	1	1
MESH:D017202	80312	1	1
MESH:D017202	83939	1	1
MESH:D017202	171389	1	0
MESH:D017202	259307	1	1
MESH:D009765	32	1	0
MESH:D009765	34	1	1
MESH:D009765	47	1	0
MESH:D009765	54	1	0
MESH:D009765	125	1	0
MESH:D009765	142	1	0
MESH:D009765	153	1	1
MESH:D009765	154	1	1
MESH:D009765	155	1	1
MESH:D009765	181	1	0
MESH:D009765	183	1	0
MESH:D009765	207	1	0
MESH:D009765	208	1	1
MESH:D009765	213	1	1
MESH:D009765	239	1	0
MESH:D009765	335	1	0
MESH:D009765	338	1	0
MESH:D009765	339	1	1
MESH:D009765	345	1	1
MESH:D009765	348	1	0
MESH:D009765	364	1	0
MESH:D009765	367	1	1
MESH:D009765	387	1	1
MESH:D009765	412	1	0
MESH:D009765	572	1	1
MESH:D009765	582	1	0
MESH:D009765	583	1	0
MESH:D009765	585	1	1
MESH:D009765	590	1	0
MESH:D009765	596	1	1
MESH:D009765	627	1	1
MESH:D009765	680	1	1
MESH:D009765	718	1	1
MESH:D009765	728	1	1
MESH:D009765	761	1	0
MESH:D009765	834	1	0
MESH:D009765	857	1	0
MESH:D009765	858	1	0
MESH:D009765	885	1	1
MESH:D009765	886	1	1
MESH:D009765	948	1	0
MESH:D009765	949	1	1
MESH:D009765	950	1	0
MESH:D009765	958	1	1
MESH:D009765	1029	1	0
MESH:D009765	1066	1	1
MESH:D009765	1071	1	0
MESH:D009765	1075	1	0
MESH:D009765	1149	1	0
MESH:D009765	1268	1	0
MESH:D009765	1312	1	1
MESH:D009765	1350	1	0
MESH:D009765	1361	1	1
MESH:D009765	1363	1	1
MESH:D009765	1373	1	0
MESH:D009765	1374	1	0
MESH:D009765	1392	1	1
MESH:D009765	1393	1	0
MESH:D009765	1401	1	1
MESH:D009765	1431	1	0
MESH:D009765	1471	1	0
MESH:D009765	1489	1	1
MESH:D009765	1520	1	1
MESH:D009765	1528	1	1
MESH:D009765	1571	1	0
MESH:D009765	1588	1	1
MESH:D009765	1634	1	0
MESH:D009765	1636	1	1
MESH:D009765	1672	1	0
MESH:D009765	1675	1	1
MESH:D009765	1728	1	0
MESH:D009765	1803	1	1
MESH:D009765	1806	1	0
MESH:D009765	1812	1	1
MESH:D009765	1813	1	1
MESH:D009765	1815	1	1
MESH:D009765	1892	1	0
MESH:D009765	1947	1	0
MESH:D009765	2099	1	1
MESH:D009765	2100	1	0
MESH:D009765	2110	1	0
MESH:D009765	2117	1	0
MESH:D009765	2147	1	1
MESH:D009765	2167	1	1
MESH:D009765	2180	1	1
MESH:D009765	2194	1	1
MESH:D009765	2308	1	0
MESH:D009765	2309	1	0
MESH:D009765	2512	1	1
MESH:D009765	2539	1	1
MESH:D009765	2559	1	1
MESH:D009765	2641	1	1
MESH:D009765	2645	1	1
MESH:D009765	2660	1	1
MESH:D009765	2673	1	1
MESH:D009765	2678	1	1
MESH:D009765	2688	1	1
MESH:D009765	2691	1	0
MESH:D009765	2693	1	1
MESH:D009765	2695	1	1
MESH:D009765	2702	1	0
MESH:D009765	2740	1	0
MESH:D009765	2745	1	1
MESH:D009765	2752	1	0
MESH:D009765	2778	1	0
MESH:D009765	2784	1	1
MESH:D009765	2805	1	0
MESH:D009765	2806	1	0
MESH:D009765	2835	1	1
MESH:D009765	2847	1	1
MESH:D009765	2875	1	1
MESH:D009765	2876	1	0
MESH:D009765	2878	1	0
MESH:D009765	2908	1	0
MESH:D009765	3033	1	0
MESH:D009765	3060	1	1
MESH:D009765	3098	1	1
MESH:D009765	3099	1	0
MESH:D009765	3148	1	0
MESH:D009765	3157	1	1
MESH:D009765	3162	1	0
MESH:D009765	3215	1	0
MESH:D009765	3240	1	0
MESH:D009765	3290	1	0
MESH:D009765	3291	1	1
MESH:D009765	3356	1	0
MESH:D009765	3375	1	0
MESH:D009765	3383	1	1
MESH:D009765	3458	1	1
MESH:D009765	3479	1	0
MESH:D009765	3481	1	0
MESH:D009765	3484	1	1
MESH:D009765	3486	1	0
MESH:D009765	3569	1	1
MESH:D009765	3600	1	0
MESH:D009765	3606	1	0
MESH:D009765	3630	1	1
MESH:D009765	3667	1	0
MESH:D009765	3778	1	1
MESH:D009765	3929	1	0
MESH:D009765	3952	1	0
MESH:D009765	3990	1	1
MESH:D009765	3991	1	1
MESH:D009765	4018	1	0
MESH:D009765	4023	1	1
MESH:D009765	4094	1	0
MESH:D009765	4159	1	0
MESH:D009765	4160	1	0
MESH:D009765	4199	1	1
MESH:D009765	4318	1	0
MESH:D009765	4519	1	1
MESH:D009765	4524	1	0
MESH:D009765	4594	1	1
MESH:D009765	4609	1	1
MESH:D009765	4654	1	1
MESH:D009765	4656	1	0
MESH:D009765	4828	1	1
MESH:D009765	4852	1	1
MESH:D009765	4864	1	0
MESH:D009765	4886	1	1
MESH:D009765	4915	1	1
MESH:D009765	5009	1	0
MESH:D009765	5019	1	1
MESH:D009765	5054	1	1
MESH:D009765	5105	1	0
MESH:D009765	5122	1	0
MESH:D009765	5209	1	1
MESH:D009765	5295	1	0
MESH:D009765	5340	1	0
MESH:D009765	5346	1	0
MESH:D009765	5367	1	0
MESH:D009765	5406	1	0
MESH:D009765	5443	1	0
MESH:D009765	5444	1	1
MESH:D009765	5467	1	0
MESH:D009765	5539	1	0
MESH:D009765	5577	1	1
MESH:D009765	5580	1	0
MESH:D009765	5617	1	1
MESH:D009765	5697	1	1
MESH:D009765	5743	1	1
MESH:D009765	5770	1	1
MESH:D009765	5792	1	1
MESH:D009765	5950	1	0
MESH:D009765	6248	1	1
MESH:D009765	6303	1	1
MESH:D009765	6319	1	0
MESH:D009765	6347	1	0
MESH:D009765	6352	1	1
MESH:D009765	6462	1	0
MESH:D009765	6532	1	0
MESH:D009765	6550	1	1
MESH:D009765	6580	1	1
MESH:D009765	6648	1	0
MESH:D009765	6715	1	0
MESH:D009765	6721	1	0
MESH:D009765	6775	1	1
MESH:D009765	6822	1	1
MESH:D009765	7018	1	0
MESH:D009765	7021	1	0
MESH:D009765	7037	1	0
MESH:D009765	7040	1	1
MESH:D009765	7099	1	1
MESH:D009765	7124	1	1
MESH:D009765	7275	1	1
MESH:D009765	7350	1	0
MESH:D009765	7351	1	0
MESH:D009765	7840	1	1
MESH:D009765	8165	1	1
MESH:D009765	8195	1	0
MESH:D009765	8639	1	0
MESH:D009765	8644	1	0
MESH:D009765	8651	1	1
MESH:D009765	8660	1	0
MESH:D009765	8801	1	0
MESH:D009765	8856	1	0
MESH:D009765	8862	1	0
MESH:D009765	9021	1	0
MESH:D009765	9370	1	1
MESH:D009765	9575	1	1
MESH:D009765	9672	1	1
MESH:D009765	9927	1	1
MESH:D009765	10562	1	1
MESH:D009765	10874	1	0
MESH:D009765	11067	1	0
MESH:D009765	22796	1	0
MESH:D009765	22852	1	0
MESH:D009765	23175	1	1
MESH:D009765	23216	1	1
MESH:D009765	27241	1	1
MESH:D009765	27344	1	1
MESH:D009765	51083	1	1
MESH:D009765	54205	1	0
MESH:D009765	55600	1	0
MESH:D009765	56259	1	0
MESH:D009765	57104	1	1
MESH:D009765	79068	1	0
MESH:D009765	83854	1	0
MESH:D009765	85569	1	1
MESH:D009765	133522	1	1
MESH:D009765	729238	1	0
MESH:D002446	864	1	1
MESH:D002446	920	1	0
MESH:D002446	925	1	1
MESH:D002446	941	1	1
MESH:D002446	973	1	1
MESH:D002446	1232	1	0
MESH:D002446	1233	1	1
MESH:D002446	1493	1	0
MESH:D002446	1861	1	0
MESH:D002446	2113	1	1
MESH:D002446	2212	1	0
MESH:D002446	3115	1	0
MESH:D002446	3117	1	1
MESH:D002446	3123	1	1
MESH:D002446	3592	1	1
MESH:D002446	3600	1	1
MESH:D002446	3605	1	1
MESH:D002446	3938	1	0
MESH:D002446	4026	1	1
MESH:D002446	4153	1	0
MESH:D002446	4650	1	0
MESH:D002446	5341	1	0
MESH:D002446	5550	1	0
MESH:D002446	5771	1	0
MESH:D002446	7052	1	1
MESH:D002446	8718	1	0
MESH:D002446	8764	1	0
MESH:D002446	8807	1	1
MESH:D002446	84162	1	0
MESH:D002446	100507436	1	1
MESH:D008180	10	1	1
MESH:D008180	213	1	1
MESH:D008180	306	1	1
MESH:D008180	350	1	0
MESH:D008180	355	1	0
MESH:D008180	356	1	0
MESH:D008180	629	1	1
MESH:D008180	639	1	0
MESH:D008180	640	1	1
MESH:D008180	712	1	0
MESH:D008180	715	1	0
MESH:D008180	716	1	0
MESH:D008180	718	1	1
MESH:D008180	720	1	0
MESH:D008180	721	1	0
MESH:D008180	919	1	0
MESH:D008180	920	1	1
MESH:D008180	925	1	0
MESH:D008180	939	1	0
MESH:D008180	941	1	1
MESH:D008180	958	1	0
MESH:D008180	959	1	1
MESH:D008180	973	1	1
MESH:D008180	1026	1	1
MESH:D008180	1027	1	0
MESH:D008180	1038	1	1
MESH:D008180	1041	1	1
MESH:D008180	1191	1	1
MESH:D008180	1234	1	1
MESH:D008180	1378	1	1
MESH:D008180	1380	1	0
MESH:D008180	1389	1	1
MESH:D008180	1401	1	0
MESH:D008180	1445	1	1
MESH:D008180	1493	1	1
MESH:D008180	1636	1	1
MESH:D008180	1647	1	1
MESH:D008180	1773	1	1
MESH:D008180	1776	1	1
MESH:D008180	2033	1	1
MESH:D008180	2113	1	0
MESH:D008180	2147	1	0
MESH:D008180	2152	1	0
MESH:D008180	2212	1	1
MESH:D008180	2213	1	1
MESH:D008180	2214	1	1
MESH:D008180	2215	1	1
MESH:D008180	2547	1	1
MESH:D008180	2908	1	1
MESH:D008180	3117	1	0
MESH:D008180	3123	1	1
MESH:D008180	3394	1	0
MESH:D008180	3439	1	0
MESH:D008180	3458	1	0
MESH:D008180	3557	1	1
MESH:D008180	3558	1	1
MESH:D008180	3559	1	1
MESH:D008180	3565	1	0
MESH:D008180	3569	1	0
MESH:D008180	3600	1	1
MESH:D008180	3605	1	1
MESH:D008180	3606	1	0
MESH:D008180	3663	1	0
MESH:D008180	3684	1	0
MESH:D008180	3726	1	0
MESH:D008180	4058	1	0
MESH:D008180	4124	1	0
MESH:D008180	4153	1	1
MESH:D008180	4318	1	0
MESH:D008180	5133	1	0
MESH:D008180	5423	1	1
MESH:D008180	5617	1	0
MESH:D008180	5657	1	1
MESH:D008180	5743	1	0
MESH:D008180	5788	1	1
MESH:D008180	6347	1	0
MESH:D008180	6401	1	0
MESH:D008180	6504	1	0
MESH:D008180	6737	1	0
MESH:D008180	6775	1	1
MESH:D008180	7040	1	1
MESH:D008180	7099	1	1
MESH:D008180	7100	1	1
MESH:D008180	7124	1	1
MESH:D008180	7292	1	1
MESH:D008180	7421	1	0
MESH:D008180	7422	1	0
MESH:D008180	8718	1	0
MESH:D008180	8737	1	0
MESH:D008180	9219	1	0
MESH:D008180	9370	1	1
MESH:D008180	10320	1	0
MESH:D008180	10673	1	0
MESH:D008180	50619	1	0
MESH:D008180	55332	1	1
MESH:D008180	64805	1	1
MESH:D012030	70	1	1
MESH:D012030	401	1	1
MESH:D012030	443	1	0
MESH:D012030	558	1	1
MESH:D012030	650	1	0
MESH:D012030	701	1	1
MESH:D012030	776	1	1
MESH:D012030	778	1	0
MESH:D012030	1075	1	1
MESH:D012030	1123	1	0
MESH:D012030	1280	1	0
MESH:D012030	1297	1	1
MESH:D012030	1409	1	0
MESH:D012030	1538	1	0
MESH:D012030	1592	1	0
MESH:D012030	1652	1	1
MESH:D012030	1665	1	1
MESH:D012030	1805	1	1
MESH:D012030	1833	1	1
MESH:D012030	2313	1	1
MESH:D012030	2893	1	0
MESH:D012030	3759	1	0
MESH:D012030	3908	1	0
MESH:D012030	4060	1	0
MESH:D012030	4642	1	0
MESH:D012030	4681	1	0
MESH:D012030	5095	1	1
MESH:D012030	5371	1	1
MESH:D012030	5728	1	0
MESH:D012030	6232	1	1
MESH:D012030	6641	1	1
MESH:D012030	7062	1	0
MESH:D012030	7110	1	1
MESH:D012030	8636	1	1
MESH:D012030	9244	1	1
MESH:D012030	9362	1	1
MESH:D012030	9414	1	0
MESH:D012030	9526	1	0
MESH:D012030	9760	1	0
MESH:D012030	9839	1	1
MESH:D012030	10381	1	1
MESH:D012030	10682	1	0
MESH:D012030	27166	1	0
MESH:D012030	89782	1	0
MESH:D012030	89795	1	0
MESH:D012030	170692	1	1
MESH:D012030	286077	1	0
MESH:D008105	183	1	1
MESH:D008105	213	1	0
MESH:D008105	249	1	0
MESH:D008105	250	1	1
MESH:D008105	251	1	1
MESH:D008105	265	1	0
MESH:D008105	361	1	0
MESH:D008105	643	1	1
MESH:D008105	915	1	1
MESH:D008105	941	1	0
MESH:D008105	954	1	1
MESH:D008105	959	1	0
MESH:D008105	973	1	1
MESH:D008105	1003	1	0
MESH:D008105	1244	1	0
MESH:D008105	1277	1	1
MESH:D008105	1490	1	0
MESH:D008105	1493	1	1
MESH:D008105	1605	1	0
MESH:D008105	1636	1	0
MESH:D008105	1737	1	0
MESH:D008105	2678	1	0
MESH:D008105	2805	1	0
MESH:D008105	2806	1	0
MESH:D008105	3385	1	0
MESH:D008105	3484	1	0
MESH:D008105	3565	1	0
MESH:D008105	3592	1	0
MESH:D008105	3627	1	1
MESH:D008105	3855	1	1
MESH:D008105	3930	1	0
MESH:D008105	4015	1	0
MESH:D008105	4283	1	1
MESH:D008105	4313	1	0
MESH:D008105	4314	1	0
MESH:D008105	4318	1	0
MESH:D008105	4790	1	0
MESH:D008105	4843	1	0
MESH:D008105	4967	1	0
MESH:D008105	5890	1	1
MESH:D008105	5972	1	1
MESH:D008105	6352	1	1
MESH:D008105	6672	1	0
MESH:D008105	6775	1	0
MESH:D008105	8050	1	0
MESH:D008105	9020	1	0
MESH:D014820	326	1	0
MESH:D014820	473	1	0
MESH:D014820	840	1	1
MESH:D014820	847	1	1
MESH:D014820	925	1	1
MESH:D014820	941	1	0
MESH:D014820	960	1	1
MESH:D014820	1235	1	1
MESH:D014820	1493	1	1
MESH:D014820	1638	1	1
MESH:D014820	1656	1	1
MESH:D014820	2315	1	1
MESH:D014820	2944	1	0
MESH:D014820	3002	1	0
MESH:D014820	3559	1	0
MESH:D014820	4026	1	1
MESH:D014820	4286	1	0
MESH:D014820	6503	1	1
MESH:D014820	7299	1	1
MESH:D014820	7306	1	0
MESH:D014820	8635	1	0
MESH:D014820	53347	1	1
MESH:D014820	116449	1	1
MESH:D008268	24	1	1
MESH:D008268	348	1	0
MESH:D008268	629	1	1
MESH:D008268	710	1	1
MESH:D008268	717	1	1
MESH:D008268	718	1	1
MESH:D008268	735	1	1
MESH:D008268	948	1	1
MESH:D008268	1071	1	0
MESH:D008268	1295	1	1
MESH:D008268	1300	1	1
MESH:D008268	1401	1	0
MESH:D008268	1409	1	0
MESH:D008268	1471	1	0
MESH:D008268	2074	1	1
MESH:D008268	2165	1	0
MESH:D008268	2202	1	0
MESH:D008268	3075	1	0
MESH:D008268	3078	1	1
MESH:D008268	3080	1	1
MESH:D008268	3426	1	1
MESH:D008268	3990	1	1
MESH:D008268	4133	1	0
MESH:D008268	5890	1	0
MESH:D008268	6010	1	0
MESH:D008268	6103	1	1
MESH:D008268	6121	1	0
MESH:D008268	6347	1	1
MESH:D008268	6785	1	0
MESH:D008268	7099	1	1
MESH:D008268	7422	1	1
MESH:D008268	8797	1	1
MESH:D008268	8878	1	0
MESH:D008268	64802	1	0
MESH:D024821	19	1	1
MESH:D024821	183	1	1
MESH:D024821	207	1	0
MESH:D024821	213	1	0
MESH:D024821	335	1	1
MESH:D024821	338	1	1
MESH:D024821	345	1	1
MESH:D024821	348	1	1
MESH:D024821	948	1	0
MESH:D024821	949	1	1
MESH:D024821	950	1	1
MESH:D024821	1071	1	1
MESH:D024821	1268	1	0
MESH:D024821	1281	1	0
MESH:D024821	1401	1	1
MESH:D024821	1535	1	1
MESH:D024821	1636	1	1
MESH:D024821	2053	1	0
MESH:D024821	2117	1	0
MESH:D024821	2167	1	1
MESH:D024821	2328	1	0
MESH:D024821	2539	1	1
MESH:D024821	2590	1	0
MESH:D024821	2645	1	1
MESH:D024821	2678	1	1
MESH:D024821	2805	1	1
MESH:D024821	2806	1	0
MESH:D024821	2908	1	1
MESH:D024821	3156	1	1
MESH:D024821	3290	1	1
MESH:D024821	3479	1	0
MESH:D024821	3481	1	1
MESH:D024821	3569	1	0
MESH:D024821	3606	1	1
MESH:D024821	3630	1	1
MESH:D024821	3667	1	0
MESH:D024821	3929	1	0
MESH:D024821	3952	1	1
MESH:D024821	3990	1	1
MESH:D024821	4018	1	1
MESH:D024821	4023	1	0
MESH:D024821	4544	1	0
MESH:D024821	5054	1	0
MESH:D024821	5321	1	1
MESH:D024821	5444	1	0
MESH:D024821	5743	1	0
MESH:D024821	5950	1	1
MESH:D024821	6319	1	1
MESH:D024821	6347	1	0
MESH:D024821	6352	1	1
MESH:D024821	6462	1	0
MESH:D024821	7040	1	1
MESH:D024821	7124	1	0
MESH:D024821	8841	1	0
MESH:D024821	8856	1	0
MESH:D024821	9370	1	0
MESH:D024821	9563	1	1
MESH:D024821	22796	1	1
MESH:D024821	23644	1	1
MESH:D024821	57761	1	1
MESH:D024821	79068	1	1
MESH:D001249	108	1	0
MESH:D001249	142	1	0
MESH:D001249	154	1	1
MESH:D001249	177	1	0
MESH:D001249	185	1	1
MESH:D001249	186	1	1
MESH:D001249	213	1	1
